User,Comment,VideoID,Likes,Replies
@IamQueenKF,we are just here for the meltdown,YUsuItpdOf4,0.0,0.0
@randomxstory,This can only be blamed on mainstream media 😅😅,YUsuItpdOf4,0.0,0.0
@jayaallday8516,Black Lives MAGA ❤️❤️❤️,YUsuItpdOf4,1.0,0.0
@robertconstantine9192,I want all those celebrities that said they were leaving the country I will help you pack. And MSNBC you fake news you&#39;re done forever. You&#39;re not journalist your KGB,YUsuItpdOf4,0.0,0.0
@carlakenyon6073,"Women, immigrants, and the woke should be terrified.",YUsuItpdOf4,0.0,0.0
@PotentPotable5,"What did Rhaenys Targaryen say, &quot;Men would sooner put the realm to the torch than see a woman ascent the Iron Throne.&quot; You’ll be in our thoughts America.",YUsuItpdOf4,12.0,11.0
@McDob,HAHAHAHHAHAHAHAHHAHAHHAHAHHAHAHAHHAHAHHAHAHHHAHHAHAHAHAHAHAHHAHAHAHHAHAHAHAHAHHAHAHAHAHAHHAHAHHAHAHAHHAHAHAHHAHAHHAHAHAHAHHAHAHAHHAHAHAHHAHAHAHHAHHAAH,YUsuItpdOf4,0.0,0.0
@Questavest,ULTRA,YUsuItpdOf4,0.0,0.0
@hunterjohnson3001,Oh we’re so back baby !,YUsuItpdOf4,0.0,0.0
@WilliamYumwallace,Just for the record. <br>1.Trump 2024 for the electoral college <br>2.Trump 2024 for the popular vote.<br>3. Trump 2024 control of the Senate <br>4. Look looks like the house also.<br><br>YALL WERE NEVER THE MAJORITY. ONLY THE PROPAGANDA MACHINE MADE YALL THINK THAT. <br>THE REAL AMERICANS JUST SHOWED YALL WHO IS THE MAJORITY. EVEN WITH ALL YALLS CHEATING.,YUsuItpdOf4,1.0,0.0
@PeterDurkin-z1x,NBC where is Kamala,YUsuItpdOf4,0.0,0.0
@HardboiledBread,"Its going to be a firestorm these next 4 years, and we all need to stay calm and headstrong, we can only control and defend ourselves.",YUsuItpdOf4,0.0,0.0
@Trollkungen1,"Remember, remember the fifth of November!",YUsuItpdOf4,0.0,0.0
@SirSquash,<b>HAHAHA THE TEARS IN THE COMMENTS HERE ARE LIKE A WHITEWATER RIVER THAT I CAN JUST RIDE AND RIDE FOREVER!</b>,YUsuItpdOf4,0.0,0.0
@mommamomma3607,😆 The copium is real with the Dems. 😆 Trump Vance Rfk 🇺🇲 MAGA 🇺🇲 Maha 🇺🇲 2024🇺🇲.,YUsuItpdOf4,0.0,0.0
@troublebear3600,America Is An Embarrassing Joke  Now,YUsuItpdOf4,0.0,0.0
@Trumpwon2024haha,Cry more 🤣🤣🤣,YUsuItpdOf4,0.0,0.0
@puff3400,MSNBC you are FAKE news,YUsuItpdOf4,0.0,0.0
@alberttrinidad1750,To be a good politician for everybody you cannot live in a privileged bubbls.   His toff voice  alone is a total put off for most people  Thats why Mrs T sacked his social counterparts. Rees mogg is another example another political casualty.,YUsuItpdOf4,0.0,0.0
@raulmoya8631,MSNBC is why he won keep bullshiting,YUsuItpdOf4,0.0,0.0
@UltimateXenoZ,Well it&#39;s official police brutality bullying racism lies and everyone&#39;s blind love will spread around the world once more. We are doomed,YUsuItpdOf4,0.0,0.0
@MarcGrinnell,"I remember feeling like this back in 2016 but it&#39;s worse this time because I thought we knew better, apparently not.",YUsuItpdOf4,0.0,0.0
@saywhat8635,So awesome!,YUsuItpdOf4,0.0,0.0
@thedinodenaviary,RIP USA :(,YUsuItpdOf4,0.0,0.0
@aidenfisher5679,4 yrs of chaos begins.  D fall  of American democracy.,YUsuItpdOf4,0.0,0.0
@beepbeep_moo,cry libs cry 😂😂😂😂😂 <br>F msnbc,YUsuItpdOf4,1.0,0.0
@manishaviator,Finally dictatorship of Democrats ends.,YUsuItpdOf4,0.0,0.0
@MuppetJoe,"Plus he won the popular vote, which serves as a complete repudiation / rejection of the LIES peddled by “news” outlets of which MSNBC is one, if not the worst!",YUsuItpdOf4,1.0,0.0
@SUNBeili-ur1re,Mainstream media propaganda and the machine behind lost 🤣<br>American people won ❤️❤️❤️,YUsuItpdOf4,1.0,0.0
@antoinedebiran3000,"Lord, put Colonel mc Gregor in charge of the southern border and of the drug war,  and let the fun begin.",YUsuItpdOf4,0.0,0.0
@johnlarocco3348,Bless the Lord for this victory. No more fake news to lie to all of America where we live free 🇺🇸 or Die.  #### FreeeeeDoooom ####,YUsuItpdOf4,1.0,0.0
@sbespn3820,Trump&#39;s going to give out Medal of Honor awards to all the traitorous January 6th rioters.,YUsuItpdOf4,0.0,0.0
@FreddyJong-co6cb,Trump 3rd term 2028😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,YUsuItpdOf4,1.0,0.0
@JohnGtti-g4u,VANCE 2028 🇺🇸🇺🇸🇺🇸,YUsuItpdOf4,0.0,0.0
@Stiltruejr85,😅😅😅 loser fake news lost again,YUsuItpdOf4,0.0,0.0
@J-B-Good,Voter fraud,YUsuItpdOf4,6.0,1.0
@lemonkng3188,At last America is to be a republic again.. now Trump can free the January 6th hostages..,YUsuItpdOf4,0.0,0.0
@midwesternoutdoorsandnatur8272,"So Thankful! I’ve been on here making comments in support of Righteousness in the Republican Party up against name calling, rudeness, and empty support for so called democracy. The Democratic Party is falling apart due to the evil within. <br>This election was prayers answered. Good vs evil was at play, and good prevailed!!!",YUsuItpdOf4,2.0,1.0
@jazer426zzzz7,Heck yeah. President elect Trump. Yalls are the reason he got re elected with all the constant bs you peddle.,YUsuItpdOf4,0.0,0.0
@otakuforlife2120,Woah first time hearing from this news station. Trump wasn’t lying. The media is so corrupt,YUsuItpdOf4,0.0,0.0
@stoopstified7376,So proud! MAGA 🇺🇸,YUsuItpdOf4,0.0,0.0
@og6k,This is so hilarious,YUsuItpdOf4,0.0,0.0
@ginobatyashe,TRUMP🇺🇸🕺🕺🕺😛😛😛🔥🔥🔥🔥,YUsuItpdOf4,0.0,0.0
@Stay_Loose407,"Yall woke up thinking it was a bad dream, knock knock! 🎉",YUsuItpdOf4,3.0,0.0
@YourTamedLion,And then some people wonder why the world thinks USA citizens are especially stupid.,YUsuItpdOf4,2.0,0.0
@faiabdrahman8467,"America has spoken<br>Electoral votes ✅<br>Popular votes ✅<br>Senate ✅<br>House ✅<br>Winning more Black, Puerto Rican (Tq FL), Muslim (Tq MI) and Latino votes ✅<br>Biggest comeback ever ❤❤❤",YUsuItpdOf4,12.0,1.0
@concernedcitizen7385,Donald dodged a bullet… and now the World has dodged one🙏 🇺🇸🕊️🌍❤️,YUsuItpdOf4,2.0,0.0
@sourapplepg3d948,The joy is gone,YUsuItpdOf4,25.0,0.0
@JoyTothesummer,Trump 🇺🇸 2024<br>Dems Stay Mad 😂 😂 🤣,YUsuItpdOf4,0.0,0.0
@David-b4q3y,Way to go DJT!!! Let&#39;s pray that peace will come to AMERICA and the world.,YUsuItpdOf4,0.0,0.0
@williamshaw5388,"This is what you get when you support genocide in Israel and select the candidate that no one wanted.<br><br>Unless the entire DNC is fired, there’s no point in voting for this party anymore.",YUsuItpdOf4,0.0,0.0
@FabricatorFactory,Wow.  America is crazy.,YUsuItpdOf4,39.0,5.0
@brianburgess3231,project,YUsuItpdOf4,1.0,0.0
@adamahmed2449,Congratulations Mr Trump an epic political comeback!,YUsuItpdOf4,0.0,0.0
@Mylife-g2z1g,Does anyone remember how he kept accusing his opponents of cheating? Narcissists ALWAYS accuse you of what they’re doing. Yes many voted for him (and we know why) but he has also cheated his way to the White House.,YUsuItpdOf4,0.0,0.0
@bellaz4615,"Now we know from chief HQ of Kamalas campaign,  David F.,The campaign polls NEVER showed Kami ahead. The pollsters very deliberately spun the polling along with the lefty media to try &amp; manipulate the 2024 election. How ever much you hate MSM, its not enough",Fh7hEHpjfsU,0.0,0.0
@patricksilva6120,WRONG as always. Eat crap ABC!!!,Fh7hEHpjfsU,1.0,0.0
@Vincent-p3j,"PRESIDENT TRUMP ALSO WON THE MOST POPULAR VOTE,❤️👋🇺🇸💯❤️",Fh7hEHpjfsU,0.0,0.0
@benitosalazar3749,"Well that didn&#39;t age well. 49% to 46%....yeah right. Caught you in yet another LIE didn&#39;t we ABC? This clown will forever be the associated with propaganda, lies and fake polls.  Gone forever is the reputation of ABC &quot;news.&quot;",Fh7hEHpjfsU,0.0,0.0
@netdoctor1,This is what happens when you start to believe your own BS.<br>ABC is dead. Good riddance.,Fh7hEHpjfsU,1.0,0.0
@3691ves,WRONG!!!,Fh7hEHpjfsU,1.0,0.0
@mischa1880,Nobody believes those polls.,Fh7hEHpjfsU,0.0,0.0
@hichemwwww,Go vote Trump save our country,Fh7hEHpjfsU,0.0,0.0
@TommyWingler-q6q,Bullshit its not close ahes done,Fh7hEHpjfsU,0.0,0.0
@darkspy666,LIARS,Fh7hEHpjfsU,0.0,0.0
@lloydponnamblam5036,Vote blue vote kamala be wise be alert,Fh7hEHpjfsU,0.0,0.0
@sylvainlariviere264,Trump will contest like he did at the last elections anyways,Fh7hEHpjfsU,0.0,0.0
@thomaserdmann7446,This channel sounds like horseshit,Fh7hEHpjfsU,2.0,0.0
@TheMessenger34,"Ok everyone, lets see whos going to win our selfs, in this comment, just type Trump or Kamala.",Fh7hEHpjfsU,2.0,0.0
@darlenerutter4390,People have made their choice! Stop gaslighting!,Fh7hEHpjfsU,0.0,0.0
@niallgraham8435,TRUMP!,Fh7hEHpjfsU,1.0,0.0
@jerrycapodilupo9195,❤ No matter what.... ZIONISTS WIN,Fh7hEHpjfsU,1.0,0.0
@betang7221,"If Trump wins, all alliances will join China because of [tariff] and [national security]，US will be [isolated]. SWIFT system for global trade will be changed to the BRICS system,  US dollar will not be a global currency in the future.",Fh7hEHpjfsU,0.0,0.0
@Ling-vz3ue,Fake news,Fh7hEHpjfsU,0.0,0.0
@KonstantinosVassis,"The manipulation of this filth is emetic! After all that deception, he says &#39; there is a big if...&#39;. 😂😂😂 Even the stones know that Donald Trump is the 47th president!",Fh7hEHpjfsU,0.0,0.0
@Gazaforus,Both are Slaves to ISRAEL and work  for ISRAEL and are GOLD DIGGERS  to AIPAC ‼️ dont think you’re marking anything remarkable or that your country is a democracy lol,Fh7hEHpjfsU,0.0,0.0
@marissaville9392,"NOBODY BELIEVES THESE SHI..TING CHANNELS!!  THEIRC TIME IS PAST DUE WITH CREDIBILITY.  CONGRESS, CHECK THESE FAKE NEWS CHANNELS ONCE AND FOR ALL!!!!",Fh7hEHpjfsU,0.0,0.0
@kaihayes8286,Liars,Fh7hEHpjfsU,0.0,0.0
@OrangeThing45,VOTE 💙🙏 the madness is about to end,Fh7hEHpjfsU,0.0,0.0
@debbieguerra3400,Just remember that Harris gave a speech that she said the people between 18 to 24 are stupid. Look it up. Vote red,Fh7hEHpjfsU,0.0,0.0
@HULKBIGHEAD,"Fake polls, just like fake news",Fh7hEHpjfsU,1.0,0.0
@workharder5923,nobody believes these polls. MSM is nothing more than paid propaganda by Democrats.,Fh7hEHpjfsU,2.0,0.0
@divineOrders683,Hey lady i suggest you tellthe truth or i will have you struck with blindness and confusion.    Your a liar,Fh7hEHpjfsU,0.0,0.0
@kentjones6813,Go tampon Tim and killer Kamaltoe.,Fh7hEHpjfsU,0.0,0.0
@jasy2489,This is fake news.. almost all people i talked with are voting for trump.. stop gaslighting abc,Fh7hEHpjfsU,0.0,1.0
@emorylewis5679,I hate to break this to yall but Trump is going to get back in office this country cant run with Harris her and joe put us in danger  with other countries,Fh7hEHpjfsU,0.0,0.0
@aimal875,❤❤❤❤,Fh7hEHpjfsU,0.0,0.0
@carlakenyon6073,MADAME PRESIDENT 💙💙💙💙💙💙💙💙💙,Fh7hEHpjfsU,0.0,0.0
@wenterinfaer1656,I wonder what they&#39;ll say if Donald wins.,Fh7hEHpjfsU,0.0,0.0
@HilarityBribo,Fake news media  lies,Fh7hEHpjfsU,1.0,0.0
@SilverStrumer,"I recalled in 2020 the polls were like this. Trump was ahead of Biden in these swing states. Only 3 showed him leading, NH, PA and WN. Hopefully this energises people to vote.",Fh7hEHpjfsU,1.0,0.0
@confidential1035,Lmao. Lies lies lies!!! She is NOT leading at all.,Fh7hEHpjfsU,0.0,0.0
@ch1oee_0702,Trump is not qualified at all. Only getting votes because he is a white male. That’s how easy they’ve got it,Fh7hEHpjfsU,0.0,0.0
@BZICK-j9r,A large Blue tsunami is coming. The polls are off because there&#39;s so many young people and first-time voters coming out of the woodwork. Trump is starting to panic and is laying the groundwork for his claims of his election being stolen again.,Fh7hEHpjfsU,0.0,0.0
@whathappenedman3518,Trump all the way.,Fh7hEHpjfsU,0.0,0.0
@JessyFinch,No way that nutbag Harris is close . Can&#39;t be that many mentally challenged people,Fh7hEHpjfsU,0.0,0.0
@TeeMalott,You need to look for another job,Fh7hEHpjfsU,0.0,0.0
@joenance7845,Trump 2024🎉🎉🎉🎉,Fh7hEHpjfsU,4.0,0.0
@tardistime6857,Trump,Fh7hEHpjfsU,0.0,0.0
@joeesmaricon557,"VOTE OPEN BORDERS, INFLATION, KAMALA OUT !!!!!!",Fh7hEHpjfsU,0.0,0.0
@austin_madore9417,Trump 2024,Fh7hEHpjfsU,0.0,0.0
@JamalJones-y9d,ABC lying.,Fh7hEHpjfsU,1.0,0.0
@SL-xo2lc,Fake News😂,Fh7hEHpjfsU,0.0,0.0
@callhurd,"Bulkshit, who would believe a poll from ABC liberal fake news media.",Fh7hEHpjfsU,0.0,0.0
@janemaroni6974,Funny how every poll has Trump ahead . Except for the paid mainstream media. Which is why you lost all credibility,Fh7hEHpjfsU,0.0,0.0
@bobbywalker8337,vote for your ruination,Fh7hEHpjfsU,0.0,0.0
@DonnaMcGrath-ju7yh,VOTE TRUMP 2024!!!  These polls are definitely a lie!!!,Fh7hEHpjfsU,0.0,0.0
@workwiseai,"Disinformation, misinformation bill should protect us when it comes to news like this😂",Fh7hEHpjfsU,0.0,0.0
@robertevans1343,Trump Please,Fh7hEHpjfsU,0.0,0.0
@issa430,We need Trump back vote vote vote 🇺🇸❤️,Fh7hEHpjfsU,0.0,0.0
@nuclearfart8472,That&#39;s funny cuz that&#39;s what you guys said about Hillary Clinton look how that turned out bunch of liars.,Fh7hEHpjfsU,0.0,0.0
@Ntutusfr,Vote Blue! 🗳🇺🇲💙,Fh7hEHpjfsU,0.0,0.0
@cowpalacedave,TRUMP FOR AMERICA,Fh7hEHpjfsU,0.0,0.0
@Jacubamustoff,They are lying and we know it.,Fh7hEHpjfsU,0.0,0.0
@RichardKenny-ol9yq,1824 Election 1825 certification <br><br>1876 compromise Election 1877 certification <br><br>2000 Election 2001 Certification <br><br>2024 Election 2025 Certification<br>Winner does not get the🪑seat.<br>End  of democracy.,Fh7hEHpjfsU,0.0,0.0
@ggvm689,ABC had no credibility 😊,Fh7hEHpjfsU,0.0,0.0
@aprylrivera1744,Blue tsunami 🎉🎉,Fh7hEHpjfsU,0.0,0.0
@lennymadonna5995,ABC be fair enough. Trump is winning..,Fh7hEHpjfsU,0.0,0.0
@RY-mh2th,ABC is planning inside war with Kamala after election loss,Fh7hEHpjfsU,0.0,0.0
@andrewevans7992,Bs poll.. we all know who is winning! TRUMP 2024!,Fh7hEHpjfsU,0.0,0.0
@ApriliaRacer14,You’d be a fool to believe MSM.,Fh7hEHpjfsU,176.0,9.0
@karsen7469,"Great propaganda polls, ABC. Good way to hand out Kool Aid while the few feeders you have goosestep to the polls..",Fh7hEHpjfsU,0.0,0.0
@Randall88503,ABC you will be facing charges for election interference.,Fh7hEHpjfsU,0.0,0.0
@TONYALLBR,☝️🇱🇷VOTE TRUMP PRESIDENT 2024 🎉THIS IS THE ABIGAIL CASE FROM AREA 51!!!!@!!@!!!! PLEASE NOTE... I&#39;M NOT THE COMEDIAN.☝️MONSTER Ohhhh my... 😱,Fh7hEHpjfsU,13.0,0.0
@CorporateU-Tcensored,"Actually Trump will win no matter how much the the Democrats cheat.  You people dumped Yashua, bad move...  It&#39;ll be Great... Vote Trump!!",Fh7hEHpjfsU,0.0,0.0
@jakepadgett5569,It’s fascinating that no matter who wins the abortion laws will be the same.  Each state will have their own abortion laws but somehow lots of folks are voting with abortion on their mind.   The right to delete your own is important to many,Fh7hEHpjfsU,1.0,2.0
@YamatoSinji,If Kamala wins will be the biggest scandal in history and you guys should leave America. Well actually the whole world is doomed,Fh7hEHpjfsU,1.0,0.0
@SuperballsSupervidsOnYT,"Looks like they are showing the popular vote numbers.  If Harris won New York and California with 100% of the votes, Trump could possibly win every other state and not win the popular vote.",Fh7hEHpjfsU,1.0,0.0
@thevapingpolisher9717,More fake polls you democrats are going to lose,Fh7hEHpjfsU,0.0,0.0
@TheNifster,ABC - trying to pull the Cheney Puppet named Kamala across the finish line.,Fh7hEHpjfsU,0.0,0.0
@ErnestLauzon,Donald Trump is not a moral man. He cannot be our commander in chief.,Fh7hEHpjfsU,0.0,0.0
@rickherrera2495,"Corrupt, lying, biased abc!",Fh7hEHpjfsU,0.0,0.0
@jonhart-dj7fn,"<a href=""https://www.youtube.com/watch?v=pn37lT7HbrA"">https://youtu.be/pn37lT7HbrA?si=dTMCNPizgnlNJVPU</a>",Fh7hEHpjfsU,0.0,0.0
@carlojames3406,lol abc has no credibilty... will see whats the next headline after trump win...lol,Fh7hEHpjfsU,0.0,0.0
@TruusNeander,Harris 🎉🎉🎉🎉🎉,Fh7hEHpjfsU,2.0,0.0
@opara1123,Kamala 49 Trump 46? ABC ABC help us to trust you for once! Gosh,Fh7hEHpjfsU,0.0,0.0
@gcmartin4283,Why doesn&#39;t this poll on ABC line up with any of the other polls that were taken? The others seem to be pretty consistent with eachother.,Fh7hEHpjfsU,0.0,0.0
@UWI-Anna,Don&#39;t believe the polls. VOTE!,Fh7hEHpjfsU,0.0,0.0
@Zorlof,BS Libtards.,Fh7hEHpjfsU,0.0,0.0
@shaneoh2028,I personally think he will win but they will not let him into power the left elites will just broadcast a blue victory even though America has a huge red wave rising,Fh7hEHpjfsU,0.0,0.0
@Person-wz6iy,"I&#39;m from the UK, and I hope Kamala wins. <a href=""http://www.youtube.com/results?search_query=%23votekamala"">#VoteKamala</a>",Fh7hEHpjfsU,1.0,0.0
@michaelflake3730,I dont believe a single polls from these people,Fh7hEHpjfsU,1.0,0.0
@xiube6979,ABC&#39;s poll is BS!  Good try ABC fools,Fh7hEHpjfsU,1.0,0.0
@vince1229,Let&#39;s not forget that Democrats are so interested in women&#39;s rights that they put naked men in girl&#39;s locker roims and sports and drag shows in front of children.,Fh7hEHpjfsU,2.0,0.0
@JosemiguelIbarra-uz4ls,2 day trump get high and harris loss and wi and mi,Fh7hEHpjfsU,0.0,0.0
@johnnycumpian5481,Media is lying trump is winning big! Go vote so it&#39;s indisputable!!!!,Fh7hEHpjfsU,2.0,0.0
@DD-xu3nl,We all voted trump.  We need him.,Fh7hEHpjfsU,1.0,0.0
@TL-io3fd,Joe Biden brags about having “the most extensive and inclusive VOTER FRAUD organization” in history.,Fh7hEHpjfsU,0.0,0.0
@JobAchankunju,Trump 2024,Fh7hEHpjfsU,0.0,0.0
@Gods1andonly,*Newspapers:<br>Las Vegas Sun<br>(Cognitively Cripple Clear Signs of Mental Illness)<br>New York Times - (Conspiracy Theorist and Habitual Liar)<br>* Stellar Polster:<br>On top of J. Ann Selzer has VP Harris up 47 to Trump&#39;s 43. If VP Harris is winning in IOWA her numbers in swing states are greater! 😅<br>👏 👏 👏 👏 👏 👏 <br>😅😂😅😂😅😂😅,Fh7hEHpjfsU,0.0,0.0
@alexgordonepic,"CANT WAIT FOR TRUMP, RFK JR, TULSI GABBARD, ELON MUSK,  RON PAUL, VIVEK to help America get back on track! freedom! less censorship! better immigration enforcement, better economy! etc etc etc!",Fh7hEHpjfsU,13.0,1.0
@1lorijb,"Sorry ladies abortions and sex changes will not pay your bills or feed your family, only brains and a job will do that, voted for Trump 😊",Fh7hEHpjfsU,1.0,0.0
@RobertSellers-v9x,It’s never been close. Trump has been our elected leader since 2016,Fh7hEHpjfsU,7.0,2.0
@williamhager7136,Believing anything that ABC says is like believing anything Harris says.,Fh7hEHpjfsU,30.0,1.0
@Ttow49,You people are a bunch of idiots😂😂,Fh7hEHpjfsU,1.0,0.0
@occocaubai..8606,POLL IS JUST GUESSING NOT THE TRUE OUTCOME OF THE ELECTION... VOTE TRUMP TO SAVE USA 🇺🇸 AND NORTH AMERICA... AND THE WORLD....,Fh7hEHpjfsU,0.0,0.0
@unclerandy1023,ABC deleting conservative comments,Fh7hEHpjfsU,1.0,0.0
@theorigin1891,Sure abc we believe you,Fh7hEHpjfsU,0.0,0.0
@Jclipcity96,TRUMP 2024🎉,Fh7hEHpjfsU,0.0,0.0
@Max-mm9xl,💙💙💙 I VOTE HARRIS 💙💙💙,Fh7hEHpjfsU,2.0,0.0
@cathydanies5072,Its going to be a trump landside,Fh7hEHpjfsU,0.0,0.0
@WarrickHunt,Lies lies lies,Fh7hEHpjfsU,0.0,0.0
@drakecarter1780,Trump. We are screwed without him.,Fh7hEHpjfsU,13.0,2.0
@tausifhanif8026,Personally I don’t care who wins the election but just being a observer ABC is reporting 47 to 49 with Harris ahead and NBC short 49 to 49. With a tie. So Trump is actually correct to sue ABC. Way to have these people fight against each other the ones that control the media is to have their lawyers work hard for them and charge them tons of money because that’s the only way America can get even with these people abusing the power of media,Fh7hEHpjfsU,0.0,0.0
@GayleAllen-RINO,"Harris is going to win BECAUSE women, want freedom of her body, her religion, her marriage, her children and their raising. FREEDOM💙",Fh7hEHpjfsU,0.0,1.0
@AmazingJohnny,Vote blue 💙🌊 !,Fh7hEHpjfsU,0.0,0.0
@RickyIcecubes,Chicago Republican here. Can&#39;t wait to see this city of milquetoasts cry its eyes out again!,Fh7hEHpjfsU,1.0,0.0
@JoeyHardy-mr7ez,Whoever wins will come out a hero. The business cycle is automatically going to start the county moving up.,Fh7hEHpjfsU,0.0,0.0
@jmb9040,"polls always underestimate trump so if they say hes winning, well then hes winning BIGLY!",Fh7hEHpjfsU,0.0,0.0
@anonymouscitizen9630,another Propaganda Channel.... moving on 😂,Fh7hEHpjfsU,0.0,0.0
@Otis-vx2kv,Is it Trump  haters in the comment section  that don&#39;t  believe  these polls  . Obviously  democrats  aren&#39;t sports fans  because  i want the jets to win but i never  believe  they will,Fh7hEHpjfsU,0.0,0.0
@michaelstanley3961,"ABC just cant do math, remove all the spoof right wing polling, which is proven to be biased and you will see that Harris is ahead..Ohio polster wrong once in the last 5 election, but just dismissed out of hand...No liberal media will make any commitment and are just playing it safe. Look at the number of republicans voting for Harris...do you hear of any Democrats voting for Trump..",Fh7hEHpjfsU,0.0,0.0
@HondaGuy-he8yy,This news piece is stupid because they totally fail to mention 3rd party candidates.  Trump 2024,Fh7hEHpjfsU,0.0,0.0
@tiongcomonico,"The similarities between Trump &amp; Hitler reveal concerning fascist tendencies, as both leaders skillfully manipulate public sentiment &amp; foster division w/in communities. Scholarly analyses highlight their shared use of grandiose language to ignite passion &amp; present themselves as reformers of flawed systems, while also employing misinformation &amp; propaganda to consolidate power. Trump&#39;s rise is likened to the emergence of fascism in interwar Europe, raising alarms about his authoritarian tendencies &amp; threats to democratic institutions. This comparison underscores the importance of vigilance &amp; critical thinking in confronting such divisive leadership..",Fh7hEHpjfsU,1.0,0.0
@cm9859,I am spiritual 🙏 TRUMP WILL WIN 2024!,Fh7hEHpjfsU,0.0,0.0
@ThePunisherXX,Harris is going to win this election. Go out and Vote blue 💙💙💙💙💙💙💙💙💙,Fh7hEHpjfsU,1.0,0.0
@tridenteiii8471,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/EvkfY6uNC5OykQOewoCQAQ""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/EvkfY6uNC5OykQOewoCQAQ""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/EvkfY6uNC5OykQOewoCQAQ""></a>Democrats: Harris: “ It is time for a new genaration of leadership in Amirica”<br><br><a href=""UCkszU2WH9gy1mb0dV-11UJg/RPkfY8TPGsCakNAP-JWAoAQ""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/RPkfY8TPGsCakNAP-JWAoAQ""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/RPkfY8TPGsCakNAP-JWAoAQ""></a>Repubicans: Trump: “On day one i will launch the largest <b>*</b> deporation <b>*</b> program in Amirican history ….. (Didn&#39;t the NAZIs do that in Europe in 1940-45?!)<br><br>Donald J. Trump spoke about his fruitful relationships with Chinese President Xi Jinping, Russian President Vladimir Putin and North Korean dictator Kim Jong-un. He loves Dictators he wants to be one himself! He thought Xi Jinping was so good that he oppresses 1.5 billion Chinese people, he wants the same with the American people!<br><br>What did Trump say about women on Fox News on Saturday: &quot;That women are not human beings?!!! So 50% of America&#39;s women are not human beings?!!! That Donald J. Trump is totally crazy! Who is going to vote for such a crazy person?!!!<br><br>Project 2025 is a massive wish list of ultraconservative policies<br><br>It’s not a new phenomenon for political think tanks to compile a list of policy suggestions in the run-up to presidential elections. The Heritage Foundation has been doing it since 1981. The big differences between those earlier efforts and Project 2025 are the size and radical nature of the wish list, which is laid out in a nearly 900-page tome.<br><br>It includes long-cherished conservative demands, such as abolishing the federal Department of Education (leaving states free to make their own decisions), but also calls for a sweeping overhaul of the federal government. The entire bureaucracy would be brought under the direct control of the president, including parts that currently operate independently, such as the Justice Department and the FBI.<br><br>‘Army of like-minded, trained conservatives’ It’s like Iran!’",Fh7hEHpjfsU,1.0,0.0
@Clark42EoC,Trump 2024.,Fh7hEHpjfsU,0.0,0.0
@PrideNverDie,Its been the worst 4 years in the country since the great depression. Yet you guys vote for the party that wants this country to fail. I was once misinformed. Yall need to do the right thing and vote Trump.,Fh7hEHpjfsU,16.0,1.0
@tonywilliams6492,Of courseee lmfao,Fh7hEHpjfsU,0.0,0.0
@vanessaliebenberg9634,Fake news,Fh7hEHpjfsU,0.0,0.0
@justinlucas,Abc news is lies polls,Fh7hEHpjfsU,1.0,0.0
@rickradix7464,ABC gets their polls from Copium and Hopium.,Fh7hEHpjfsU,0.0,0.0
@Goodhuman_brb,"I don&#39;t believe it. Most of the comments are in favor of Trump!!! More Fake News to dissuade voters. Don&#39;t let these crooked liars win!!! Come on Trump supporters fight!!! <a href=""http://www.youtube.com/results?search_query=%23trump2025"">#TRUMP2025</a> <a href=""http://www.youtube.com/results?search_query=%2347thpresident"">#47THPRESIDENT</a>",Fh7hEHpjfsU,0.0,0.0
@WilliamLamont82,Voted for Kamala Harris!!! 💙 💙 💙,Fh7hEHpjfsU,0.0,0.0
@robbrown4621,This is already old news.  Iowa is going for Harris. Latest A+ poll!,Fh7hEHpjfsU,0.0,0.0
@AnAbortiveRomance,"wait, you just said the 49/46 applies within the battleground states too, then you show the battle ground states and Trump is polling ahead in most of them.  Which is it?  Get your propaganda straight.   The establishment is not going to let Trump win, they&#39;ve already got the results ready for release.",Fh7hEHpjfsU,0.0,0.0
@GAMINGMATRIXXX,💙🇺🇸💙🇺🇸💙🇺🇸🇺🇸🇺🇸⭐️💙⭐️💙🇺🇸,Fh7hEHpjfsU,0.0,0.0
@lindavoltaire6489,I don&#39;t believe in polls trump 2024,Fh7hEHpjfsU,0.0,0.0
@mannycalavera121,These polls are preparation for election fraud,Fh7hEHpjfsU,0.0,0.0
@juanrosadovelez6291,ABC polls are BS.  Stop lying.,Fh7hEHpjfsU,0.0,0.0
@sam-1-USA,"LOL! You guys are so desperate! Have you seen the videos of the streets in the swing states? They are plastered with TRUMP. Why is that? Because they all see the greatest Presidential team in US history:  Trump, Vance, and Musk.",Fh7hEHpjfsU,0.0,0.0
@JoyTothesummer,Trump 🇺🇸 2024,Fh7hEHpjfsU,0.0,0.0
@NinjaSkillz408,❤ TRUMP 2024 ❤,Fh7hEHpjfsU,84.0,4.0
@theuber4618,Tired of grumpy old men.  Vote for Kamala Harris,Fh7hEHpjfsU,0.0,0.0
